2025/02/24 17:34:11 Starting API server on port 8080...
2025/02/24 17:35:40 GET /health | Response Time: 0s | CPU: 0.4 | Memory: 186 KB
2025/02/24 21:37:34 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1945 KB
2025/02/24 21:37:34 GET /items | Response Time: 998.3µs | CPU: 0.8 | Memory: 1947 KB
2025/02/24 21:37:34 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1951 KB
2025/02/24 21:37:34 GET /items | Response Time: 525.5µs | CPU: 0.8 | Memory: 1954 KB
2025/02/24 21:37:35 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1958 KB
2025/02/24 21:37:35 GET /items | Response Time: 554.6µs | CPU: 0.8 | Memory: 1961 KB
2025/02/24 21:37:35 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1965 KB
2025/02/24 21:37:35 GET /items | Response Time: 554.1µs | CPU: 0.8 | Memory: 1967 KB
2025/02/24 21:37:36 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1971 KB
2025/02/24 21:37:36 GET /items | Response Time: 526.6µs | CPU: 0.8 | Memory: 1974 KB
2025/02/24 21:37:36 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1978 KB
2025/02/24 21:37:36 GET /items | Response Time: 1.3194ms | CPU: 0.8 | Memory: 1980 KB
2025/02/24 21:37:37 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1984 KB
2025/02/24 21:37:37 GET /items | Response Time: 536.5µs | CPU: 0.8 | Memory: 1987 KB
2025/02/24 21:37:37 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1991 KB
2025/02/24 21:37:37 GET /items | Response Time: 1.3121ms | CPU: 0.8 | Memory: 1994 KB
2025/02/24 21:37:38 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 1998 KB
2025/02/24 21:37:38 GET /items | Response Time: 557.7µs | CPU: 0.8 | Memory: 2000 KB
2025/02/24 21:37:38 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2004 KB
2025/02/24 21:37:39 GET /items | Response Time: 553.3µs | CPU: 0.8 | Memory: 2007 KB
2025/02/24 21:37:39 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2011 KB
2025/02/24 21:37:39 GET /items | Response Time: 1.2778ms | CPU: 0.8 | Memory: 2014 KB
2025/02/24 21:37:40 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2018 KB
2025/02/24 21:37:40 GET /items | Response Time: 1.7096ms | CPU: 0.8 | Memory: 2020 KB
2025/02/24 21:37:40 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2024 KB
2025/02/24 21:37:40 GET /items | Response Time: 528.9µs | CPU: 0.8 | Memory: 2027 KB
2025/02/24 21:37:41 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2031 KB
2025/02/24 21:37:41 GET /items | Response Time: 513.1µs | CPU: 0.8 | Memory: 2033 KB
2025/02/24 21:37:41 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2037 KB
2025/02/24 21:37:41 GET /items | Response Time: 511.6µs | CPU: 0.8 | Memory: 2040 KB
2025/02/24 21:37:42 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2044 KB
2025/02/24 21:37:42 GET /items | Response Time: 1.3647ms | CPU: 0.8 | Memory: 2047 KB
2025/02/24 21:37:42 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2051 KB
2025/02/24 21:37:42 GET /items | Response Time: 1.0522ms | CPU: 0.8 | Memory: 2053 KB
2025/02/24 21:37:43 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2057 KB
2025/02/24 21:37:43 GET /items | Response Time: 610.1µs | CPU: 0.8 | Memory: 2060 KB
2025/02/24 21:37:43 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2064 KB
2025/02/24 21:37:43 GET /items | Response Time: 527.9µs | CPU: 0.8 | Memory: 2066 KB
2025/02/24 21:37:44 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2070 KB
2025/02/24 21:37:44 GET /items | Response Time: 536.2µs | CPU: 0.8 | Memory: 2073 KB
2025/02/24 21:37:44 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2077 KB
2025/02/24 21:37:44 GET /items | Response Time: 533µs | CPU: 0.8 | Memory: 2079 KB
2025/02/24 21:37:45 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2083 KB
2025/02/24 21:37:45 GET /items | Response Time: 549.9µs | CPU: 0.8 | Memory: 2086 KB
2025/02/24 21:37:45 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2090 KB
2025/02/24 21:37:45 GET /items | Response Time: 553.3µs | CPU: 0.8 | Memory: 2093 KB
2025/02/24 21:37:46 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2097 KB
2025/02/24 21:37:46 GET /items | Response Time: 530.7µs | CPU: 0.8 | Memory: 2099 KB
2025/02/24 21:37:46 POST /items | Response Time: 711.5µs | CPU: 0.8 | Memory: 2103 KB
2025/02/24 21:37:46 GET /items | Response Time: 522.6µs | CPU: 0.8 | Memory: 2106 KB
2025/02/24 21:37:47 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2110 KB
2025/02/24 21:37:47 GET /items | Response Time: 536.1µs | CPU: 0.8 | Memory: 2112 KB
2025/02/24 21:37:47 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2116 KB
2025/02/24 21:37:48 GET /items | Response Time: 529.5µs | CPU: 0.8 | Memory: 2119 KB
2025/02/24 21:37:48 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2123 KB
2025/02/24 21:37:48 GET /items | Response Time: 534.9µs | CPU: 0.8 | Memory: 2125 KB
2025/02/24 21:37:48 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2129 KB
2025/02/24 21:37:49 GET /items | Response Time: 538µs | CPU: 0.8 | Memory: 2132 KB
2025/02/24 21:37:49 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2136 KB
2025/02/24 21:37:49 GET /items | Response Time: 530.2µs | CPU: 0.8 | Memory: 2139 KB
2025/02/24 21:37:50 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2143 KB
2025/02/24 21:37:50 GET /items | Response Time: 551.1µs | CPU: 0.8 | Memory: 2145 KB
2025/02/24 21:37:50 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2149 KB
2025/02/24 21:37:50 GET /items | Response Time: 524.8µs | CPU: 0.8 | Memory: 2152 KB
2025/02/24 21:37:51 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2156 KB
2025/02/24 21:37:51 GET /items | Response Time: 555.2µs | CPU: 0.8 | Memory: 2158 KB
2025/02/24 21:37:51 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2162 KB
2025/02/24 21:37:51 GET /items | Response Time: 513.5µs | CPU: 0.8 | Memory: 2165 KB
2025/02/24 21:37:52 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2169 KB
2025/02/24 21:37:52 GET /items | Response Time: 1.0223ms | CPU: 0.8 | Memory: 2172 KB
2025/02/24 21:37:52 POST /items | Response Time: 473.5µs | CPU: 0.8 | Memory: 2176 KB
2025/02/24 21:37:52 GET /items | Response Time: 860.6µs | CPU: 0.8 | Memory: 2178 KB
2025/02/24 21:37:53 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2182 KB
2025/02/24 21:37:53 GET /items | Response Time: 511.9µs | CPU: 0.8 | Memory: 2185 KB
2025/02/24 21:37:53 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2189 KB
2025/02/24 21:37:53 GET /items | Response Time: 1.3675ms | CPU: 0.8 | Memory: 2191 KB
2025/02/24 21:37:54 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2195 KB
2025/02/24 21:37:54 GET /items | Response Time: 634µs | CPU: 0.8 | Memory: 2198 KB
2025/02/24 21:37:54 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2202 KB
2025/02/24 21:37:54 GET /items | Response Time: 1.5666ms | CPU: 0.8 | Memory: 2204 KB
2025/02/24 21:37:55 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2208 KB
2025/02/24 21:37:55 GET /items | Response Time: 511.4µs | CPU: 0.8 | Memory: 2211 KB
2025/02/24 21:37:55 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2215 KB
2025/02/24 21:37:55 GET /items | Response Time: 536.3µs | CPU: 0.8 | Memory: 2218 KB
2025/02/24 21:37:56 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2222 KB
2025/02/24 21:37:56 GET /items | Response Time: 552.8µs | CPU: 0.8 | Memory: 2224 KB
2025/02/24 21:37:56 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2228 KB
2025/02/24 21:37:56 GET /items | Response Time: 1.8997ms | CPU: 0.8 | Memory: 2231 KB
2025/02/24 21:37:57 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2235 KB
2025/02/24 21:37:57 GET /items | Response Time: 994.5µs | CPU: 0.8 | Memory: 2237 KB
2025/02/24 21:37:57 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2241 KB
2025/02/24 21:37:58 GET /items | Response Time: 1.1543ms | CPU: 0.8 | Memory: 2244 KB
2025/02/24 21:37:58 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2248 KB
2025/02/24 21:37:58 GET /items | Response Time: 1.3457ms | CPU: 0.8 | Memory: 2251 KB
2025/02/24 21:37:59 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2255 KB
2025/02/24 21:37:59 GET /items | Response Time: 858µs | CPU: 0.8 | Memory: 2257 KB
2025/02/24 21:37:59 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2261 KB
2025/02/24 21:37:59 GET /items | Response Time: 630.4µs | CPU: 0.8 | Memory: 2264 KB
2025/02/24 21:38:00 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2268 KB
2025/02/24 21:38:00 GET /items | Response Time: 512.7µs | CPU: 0.8 | Memory: 2270 KB
2025/02/24 21:38:00 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2274 KB
2025/02/24 21:38:00 GET /items | Response Time: 510.8µs | CPU: 0.8 | Memory: 2277 KB
2025/02/24 21:38:01 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2281 KB
2025/02/24 21:38:01 GET /items | Response Time: 529.1µs | CPU: 0.8 | Memory: 2283 KB
2025/02/24 21:38:01 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2287 KB
2025/02/24 21:38:01 GET /items | Response Time: 1.049ms | CPU: 0.8 | Memory: 2290 KB
2025/02/24 21:38:02 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2294 KB
2025/02/24 21:38:02 GET /items | Response Time: 1.2912ms | CPU: 0.8 | Memory: 2297 KB
2025/02/24 21:38:02 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2301 KB
2025/02/24 21:38:02 GET /items | Response Time: 511.1µs | CPU: 0.8 | Memory: 2303 KB
2025/02/24 21:38:03 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2307 KB
2025/02/24 21:38:03 GET /items | Response Time: 532.3µs | CPU: 0.8 | Memory: 2310 KB
2025/02/24 21:38:03 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2314 KB
2025/02/24 21:38:03 GET /items | Response Time: 1.0549ms | CPU: 0.8 | Memory: 2316 KB
2025/02/24 21:38:04 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2320 KB
2025/02/24 21:38:04 GET /items | Response Time: 923.4µs | CPU: 0.8 | Memory: 2323 KB
2025/02/24 21:38:04 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2327 KB
2025/02/24 21:38:04 GET /items | Response Time: 1.0013ms | CPU: 0.8 | Memory: 2329 KB
2025/02/24 21:38:05 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2333 KB
2025/02/24 21:38:05 GET /items | Response Time: 547.4µs | CPU: 0.8 | Memory: 2336 KB
2025/02/24 21:38:05 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2340 KB
2025/02/24 21:38:05 GET /items | Response Time: 1.0003ms | CPU: 0.8 | Memory: 2343 KB
2025/02/24 21:38:06 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2347 KB
2025/02/24 21:38:06 GET /items | Response Time: 531.2µs | CPU: 0.8 | Memory: 2349 KB
2025/02/24 21:38:06 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2353 KB
2025/02/24 21:38:06 GET /items | Response Time: 536.5µs | CPU: 0.8 | Memory: 2356 KB
2025/02/24 21:38:07 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2360 KB
2025/02/24 21:38:07 GET /items | Response Time: 1.2029ms | CPU: 0.8 | Memory: 2362 KB
2025/02/24 21:38:07 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2366 KB
2025/02/24 21:38:07 GET /items | Response Time: 1.3774ms | CPU: 0.8 | Memory: 2369 KB
2025/02/24 21:38:08 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2373 KB
2025/02/24 21:38:08 GET /items | Response Time: 1.0006ms | CPU: 0.8 | Memory: 2375 KB
2025/02/24 21:38:08 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2379 KB
2025/02/24 21:38:09 GET /items | Response Time: 522.5µs | CPU: 0.8 | Memory: 2382 KB
2025/02/24 21:38:09 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2386 KB
2025/02/24 21:38:09 GET /items | Response Time: 542.5µs | CPU: 0.8 | Memory: 2389 KB
2025/02/24 21:38:10 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2393 KB
2025/02/24 21:38:10 GET /items | Response Time: 530.3µs | CPU: 0.8 | Memory: 2395 KB
2025/02/24 21:38:10 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2399 KB
2025/02/24 21:38:10 GET /items | Response Time: 529µs | CPU: 0.8 | Memory: 2402 KB
2025/02/24 21:38:11 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2406 KB
2025/02/24 21:38:11 GET /items | Response Time: 525.9µs | CPU: 0.8 | Memory: 2408 KB
2025/02/24 21:38:11 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2412 KB
2025/02/24 21:38:11 GET /items | Response Time: 531.4µs | CPU: 0.8 | Memory: 2415 KB
2025/02/24 21:38:12 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2419 KB
2025/02/24 21:38:12 GET /items | Response Time: 1.2576ms | CPU: 0.8 | Memory: 2422 KB
2025/02/24 21:38:12 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2426 KB
2025/02/24 21:38:12 GET /items | Response Time: 531.8µs | CPU: 0.8 | Memory: 2428 KB
2025/02/24 21:38:13 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2432 KB
2025/02/24 21:38:13 GET /items | Response Time: 512.3µs | CPU: 0.8 | Memory: 2435 KB
2025/02/24 21:38:13 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2439 KB
2025/02/24 21:38:13 GET /items | Response Time: 536.5µs | CPU: 0.8 | Memory: 2442 KB
2025/02/24 21:38:14 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2446 KB
2025/02/24 21:38:14 GET /items | Response Time: 514.7µs | CPU: 0.8 | Memory: 2448 KB
2025/02/24 21:38:14 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2452 KB
2025/02/24 21:38:14 GET /items | Response Time: 510.3µs | CPU: 0.8 | Memory: 2455 KB
2025/02/24 21:38:15 POST /items | Response Time: 924.9µs | CPU: 0.8 | Memory: 2459 KB
2025/02/24 21:38:15 GET /items | Response Time: 1.0741ms | CPU: 0.8 | Memory: 2461 KB
2025/02/24 21:38:15 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2465 KB
2025/02/24 21:38:15 GET /items | Response Time: 783.7µs | CPU: 0.8 | Memory: 2468 KB
2025/02/24 21:38:16 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2472 KB
2025/02/24 21:38:16 GET /items | Response Time: 524.4µs | CPU: 0.8 | Memory: 2475 KB
2025/02/24 21:38:16 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2479 KB
2025/02/24 21:38:17 GET /items | Response Time: 503.4µs | CPU: 0.8 | Memory: 2481 KB
2025/02/24 21:38:17 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2485 KB
2025/02/24 21:38:17 GET /items | Response Time: 1.5283ms | CPU: 0.8 | Memory: 2488 KB
2025/02/24 21:38:18 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2492 KB
2025/02/24 21:38:18 GET /items | Response Time: 1.4664ms | CPU: 0.8 | Memory: 2494 KB
2025/02/24 21:38:18 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2498 KB
2025/02/24 21:38:18 GET /items | Response Time: 999µs | CPU: 0.8 | Memory: 2501 KB
2025/02/24 21:38:19 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2505 KB
2025/02/24 21:38:19 GET /items | Response Time: 1.2011ms | CPU: 0.8 | Memory: 2507 KB
2025/02/24 21:38:19 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2511 KB
2025/02/24 21:38:19 GET /items | Response Time: 511.6µs | CPU: 0.8 | Memory: 2514 KB
2025/02/24 21:38:20 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2518 KB
2025/02/24 21:38:20 GET /items | Response Time: 1.3192ms | CPU: 0.8 | Memory: 2521 KB
2025/02/24 21:38:20 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2525 KB
2025/02/24 21:38:21 GET /items | Response Time: 513.1µs | CPU: 0.8 | Memory: 2527 KB
2025/02/24 21:38:21 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2531 KB
2025/02/24 21:38:21 GET /items | Response Time: 1.341ms | CPU: 0.8 | Memory: 2534 KB
2025/02/24 21:38:22 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2538 KB
2025/02/24 21:38:22 GET /items | Response Time: 512.6µs | CPU: 0.8 | Memory: 2540 KB
2025/02/24 21:38:22 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2544 KB
2025/02/24 21:38:22 GET /items | Response Time: 524.7µs | CPU: 0.8 | Memory: 2547 KB
2025/02/24 21:38:23 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2551 KB
2025/02/24 21:38:23 GET /items | Response Time: 897.6µs | CPU: 0.8 | Memory: 2553 KB
2025/02/24 21:38:23 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2557 KB
2025/02/24 21:38:23 GET /items | Response Time: 997.5µs | CPU: 0.8 | Memory: 2560 KB
2025/02/24 21:38:24 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2564 KB
2025/02/24 21:38:24 GET /items | Response Time: 543µs | CPU: 0.8 | Memory: 2567 KB
2025/02/24 21:38:24 POST /items | Response Time: 465.5µs | CPU: 0.8 | Memory: 2571 KB
2025/02/24 21:38:24 GET /items | Response Time: 526.1µs | CPU: 0.8 | Memory: 2573 KB
2025/02/24 21:38:25 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2577 KB
2025/02/24 21:38:25 GET /items | Response Time: 534.6µs | CPU: 0.8 | Memory: 2580 KB
2025/02/24 21:38:25 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2584 KB
2025/02/24 21:38:25 GET /items | Response Time: 531.9µs | CPU: 0.8 | Memory: 2586 KB
2025/02/24 21:38:26 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2590 KB
2025/02/24 21:38:26 GET /items | Response Time: 532.4µs | CPU: 0.8 | Memory: 2593 KB
2025/02/24 21:38:26 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2597 KB
2025/02/24 21:38:26 GET /items | Response Time: 510.7µs | CPU: 0.8 | Memory: 2599 KB
2025/02/24 21:38:27 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2603 KB
2025/02/24 21:38:27 GET /items | Response Time: 621.3µs | CPU: 0.8 | Memory: 2606 KB
2025/02/24 21:38:27 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2610 KB
2025/02/24 21:38:27 GET /items | Response Time: 526.4µs | CPU: 0.8 | Memory: 2613 KB
2025/02/24 21:38:28 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2617 KB
2025/02/24 21:38:28 GET /items | Response Time: 1.1327ms | CPU: 0.8 | Memory: 2619 KB
2025/02/24 21:38:28 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2623 KB
2025/02/24 21:38:28 GET /items | Response Time: 734.8µs | CPU: 0.8 | Memory: 2626 KB
2025/02/24 21:38:29 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2630 KB
2025/02/24 21:38:29 GET /items | Response Time: 537µs | CPU: 0.8 | Memory: 2632 KB
2025/02/24 21:38:29 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2636 KB
2025/02/24 21:38:30 GET /items | Response Time: 521.9µs | CPU: 0.8 | Memory: 2639 KB
2025/02/24 21:38:30 POST /items | Response Time: 226.3µs | CPU: 0.8 | Memory: 2643 KB
2025/02/24 21:38:30 GET /items | Response Time: 542.7µs | CPU: 0.8 | Memory: 2646 KB
2025/02/24 21:38:31 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2650 KB
2025/02/24 21:38:31 GET /items | Response Time: 1.6583ms | CPU: 0.8 | Memory: 2652 KB
2025/02/24 21:38:31 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2656 KB
2025/02/24 21:38:31 GET /items | Response Time: 524.9µs | CPU: 0.8 | Memory: 2659 KB
2025/02/24 21:38:32 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2663 KB
2025/02/24 21:38:32 GET /items | Response Time: 1.1201ms | CPU: 0.8 | Memory: 2665 KB
2025/02/24 21:38:32 POST /items | Response Time: 999.3µs | CPU: 0.8 | Memory: 2669 KB
2025/02/24 21:38:32 GET /items | Response Time: 549.3µs | CPU: 0.8 | Memory: 2672 KB
2025/02/24 21:38:33 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2676 KB
2025/02/24 21:38:33 GET /items | Response Time: 516.3µs | CPU: 0.8 | Memory: 2678 KB
2025/02/24 21:38:33 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2682 KB
2025/02/24 21:38:33 GET /items | Response Time: 1.4687ms | CPU: 0.8 | Memory: 2685 KB
2025/02/24 21:38:34 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2689 KB
2025/02/24 21:38:34 GET /items | Response Time: 991.4µs | CPU: 0.8 | Memory: 2692 KB
2025/02/24 21:38:34 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2696 KB
2025/02/24 21:38:34 GET /items | Response Time: 511µs | CPU: 0.8 | Memory: 2698 KB
2025/02/24 21:38:35 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2702 KB
2025/02/24 21:38:35 GET /items | Response Time: 533.6µs | CPU: 0.8 | Memory: 2705 KB
2025/02/24 21:38:35 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2709 KB
2025/02/24 21:38:35 GET /items | Response Time: 1.1662ms | CPU: 0.8 | Memory: 2711 KB
2025/02/24 21:38:36 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2715 KB
2025/02/24 21:38:36 GET /items | Response Time: 525.7µs | CPU: 0.8 | Memory: 2718 KB
2025/02/24 21:38:36 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2722 KB
2025/02/24 21:38:36 GET /items | Response Time: 531.2µs | CPU: 0.8 | Memory: 2724 KB
2025/02/24 21:38:37 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2728 KB
2025/02/24 21:38:37 GET /items | Response Time: 1.2036ms | CPU: 0.8 | Memory: 2731 KB
2025/02/24 21:38:37 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2735 KB
2025/02/24 21:38:37 GET /items | Response Time: 513.4µs | CPU: 0.8 | Memory: 2738 KB
2025/02/24 21:38:38 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2742 KB
2025/02/24 21:38:38 GET /items | Response Time: 516.2µs | CPU: 0.8 | Memory: 2744 KB
2025/02/24 21:38:38 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2748 KB
2025/02/24 21:38:38 GET /items | Response Time: 2.9247ms | CPU: 0.8 | Memory: 2751 KB
2025/02/24 21:38:39 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2755 KB
2025/02/24 21:38:39 GET /items | Response Time: 512.6µs | CPU: 0.8 | Memory: 2757 KB
2025/02/24 21:38:39 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2761 KB
2025/02/24 21:38:39 GET /items | Response Time: 515.4µs | CPU: 0.8 | Memory: 2764 KB
2025/02/24 21:38:40 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2768 KB
2025/02/24 21:38:40 GET /items | Response Time: 513.2µs | CPU: 0.8 | Memory: 2771 KB
2025/02/24 21:38:40 POST /items | Response Time: 784.4µs | CPU: 0.8 | Memory: 2775 KB
2025/02/24 21:38:41 GET /items | Response Time: 531.9µs | CPU: 0.8 | Memory: 2777 KB
2025/02/24 21:38:41 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2781 KB
2025/02/24 21:38:41 GET /items | Response Time: 604.1µs | CPU: 0.8 | Memory: 2784 KB
2025/02/24 21:38:42 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2788 KB
2025/02/24 21:38:42 GET /items | Response Time: 940.2µs | CPU: 0.8 | Memory: 2790 KB
2025/02/24 21:38:42 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2794 KB
2025/02/24 21:38:42 GET /items | Response Time: 513.4µs | CPU: 0.8 | Memory: 2797 KB
2025/02/24 21:38:43 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2801 KB
2025/02/24 21:38:43 GET /items | Response Time: 552.7µs | CPU: 0.8 | Memory: 2803 KB
2025/02/24 21:38:43 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2807 KB
2025/02/24 21:38:43 GET /items | Response Time: 553µs | CPU: 0.8 | Memory: 2810 KB
2025/02/24 21:38:44 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2814 KB
2025/02/24 21:38:44 GET /items | Response Time: 1.6667ms | CPU: 0.8 | Memory: 2817 KB
2025/02/24 21:38:44 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2821 KB
2025/02/24 21:38:44 GET /items | Response Time: 1.2277ms | CPU: 0.8 | Memory: 2823 KB
2025/02/24 21:38:45 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2827 KB
2025/02/24 21:38:45 GET /items | Response Time: 621.1µs | CPU: 0.8 | Memory: 2830 KB
2025/02/24 21:38:45 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2834 KB
2025/02/24 21:38:45 GET /items | Response Time: 927.7µs | CPU: 0.8 | Memory: 2836 KB
2025/02/24 21:38:46 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2840 KB
2025/02/24 21:38:46 GET /items | Response Time: 1.0335ms | CPU: 0.8 | Memory: 2843 KB
2025/02/24 21:38:46 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2847 KB
2025/02/24 21:38:46 GET /items | Response Time: 543µs | CPU: 0.8 | Memory: 2850 KB
2025/02/24 21:38:47 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2854 KB
2025/02/24 21:38:47 GET /items | Response Time: 798µs | CPU: 0.8 | Memory: 2856 KB
2025/02/24 21:38:47 POST /items | Response Time: 0s | CPU: 0.8 | Memory: 2860 KB
2025/02/24 21:38:47 GET /items | Response Time: 970.2µs | CPU: 0.8 | Memory: 2863 KB
